trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
58,15:32:00,15:32:00,2,1,4Th & Chestnut Eastbound,0,0,
58,16:00:00,16:00:00,75,2,PART Regional Hub,0,0,
58,16:27:00,16:30:00,98,3,5Th & Chestnut,0,0,
59,18:27:00,18:30:00,98,0,Federal Building (Westbound),0,0,
59,18:32:00,18:32:00,2,1,4Th & Chestnut Eastbound,0,0,
59,18:57:00,19:00:00,75,2,PART Regional Hub,0,0,
60,6:27:00,6:30:00,75,0,,,,
60,6:36:00,6:36:00,280,1,,,,
60,6:42:00,6:42:00,281,2,,,,
60,6:50:00,6:50:00,282,3,,,,
60,6:57:00,7:00:00,75,4,,,,
61,8:27:00,8:30:00,75,0,,0,0,
61,8:36:00,8:36:00,280,1,,0,0,
61,8:42:00,8:42:00,281,2,,0,0,
61,8:50:00,8:50:00,282,3,,0,0,
62,15:37:00,15:37:00,282,0,,,,
62,15:45:00,15:45:00,281,1,,,,
62,15:50:00,15:50:00,280,2,,,,
62,15:57:00,16:00:00,75,3,,,,
63,15:57:00,16:00:00,75,0,,,,
63,16:07:00,16:07:00,282,1,,,,
63,16:15:00,16:15:00,281,2,,,,
63,16:20:00,16:20:00,280,3,,,,
63,16:27:00,16:30:00,75,4,,,,
64,6:27:00,6:30:00,75,0,,,,
64,6:33:00,6:33:00,283,1,,,,
64,6:45:00,6:45:00,220,2,,,,
64,6:50:00,6:50:00,206,3,,,,
64,6:57:00,7:00:00,75,4,,,,
65,8:27:00,8:30:00,75,0,,0,0,
65,8:33:00,8:33:00,283,1,,0,0,
65,8:45:00,8:45:00,220,2,,0,0,
65,8:50:00,8:50:00,206,3,,0,0,
66,15:36:00,15:36:00,206,0,,,,
66,15:41:00,15:41:00,220,1,,,,
66,15:53:00,15:53:00,283,2,,,,
66,15:57:00,16:00:00,75,3,,,,
67,15:57:00,16:00:00,75,0,,,,
67,16:06:00,16:06:00,206,1,,0,0,
67,16:11:00,16:11:00,220,2,,0,0,
67,16:23:00,16:23:00,283,3,,0,0,
67,16:27:00,16:30:00,75,4,,0,0,
68,6:27:00,6:30:00,75,0,,,,
68,6:33:00,6:33:00,272,1,,,,
68,6:38:00,6:38:00,284,2,,,,
68,6:57:00,7:00:00,75,3,,,,
69,8:27:00,8:30:00,75,0,,0,0,
69,8:33:00,8:33:00,272,1,,0,0,
69,8:38:00,8:38:00,284,2,,0,0,
70,15:47:00,15:47:00,284,0,,,,
70,15:52:00,15:52:00,272,1,,,,
70,15:57:00,16:00:00,75,2,,,,
71,15:57:00,16:00:00,75,0,,,,
71,16:17:00,16:17:00,284,1,,0,0,
71,16:22:00,16:22:00,272,2,,0,0,
71,16:27:00,16:30:00,75,3,,0,0,
72,6:27:00,6:30:00,75,0,,,,
72,6:33:00,6:33:00,276,1,,,,
72,6:38:00,6:38:00,166,2,,,,
72,6:43:00,6:43:00,130,3,,,,
72,6:48:00,6:48:00,137,4,,,,
72,6:57:00,7:00:00,75,5,,,,
73,8:27:00,8:30:00,75,0,,0,0,
73,8:33:00,8:33:00,276,1,,0,0,
73,8:38:00,8:38:00,166,2,,0,0,
73,8:43:00,8:43:00,130,3,,0,0,
73,8:48:00,8:48:00,137,4,,0,0,
74,15:40:00,15:40:00,137,0,,0,0,
74,15:45:00,15:45:00,130,1,,0,0,
74,15:50:00,15:50:00,166,2,,0,0,
74,15:55:00,15:55:00,276,3,,0,0,
74,15:57:00,16:00:00,75,4,,0,0,
75,15:57:00,16:00:00,75,0,,,,
75,16:10:00,16:10:00,137,1,,0,0,
75,16:15:00,16:15:00,130,2,,0,0,
75,16:20:00,16:20:00,166,3,,0,0,
75,16:25:00,16:25:00,276,4,,0,0,
75,16:27:00,16:30:00,75,5,,0,0,
76,12:00:00,12:00:00,98,0,PART Regional Hub,0,0,
76,12:27:00,12:30:00,75,1,Winston-Salem Transportation Center,0,0,
76,13:00:00,13:00:00,98,2,PART Regional Hub,0,0,
24,17:10:00,17:10:00,104,6,4Th & Chestnut Eastbound,0,0,
24,17:44:00,17:44:00,80,7,Pilot Mountain Park & Ride 2,0,0,
24,17:47:00,17:47:00,79,8,Mount Airey Park & Ride,0,0,
24,18:00:00,18:00:00,68,9,,0,0,
9001,7:00:00,7:00:00,87,0,Uptown Lexington,,,
9001,7:10:00,7:10:00,301,1,Davidson County Transportation Center,,,
9001,7:15:00,7:15:00,300,2,Davidson Community College,,,
9001,7:20:00,7:20:00,26,3,Davidson County Administration Building,,,
9001,7:31:00,7:31:00,299,4,Thomasville Park & Ride Lot,,,
9001,7:40:00,7:40:00,93,5,GTCC High Point,,,
9001,7:51:00,7:51:00,297,6,High Point Regional Medical Center,,,
9001,7:57:00,7:57:00,49,7,HiTran Terminal,,,
9001,7:58:00,8:01:00,43,8,GTCC High Point,,,
9001,8:03:00,8:03:00,298,9,Thomasville Park & Ride Lot,,,
9001,8:18:00,8:18:00,93,10,Davidson County Administration Building,,,
9001,8:26:00,8:26:00,299,11,Davidson County Community College,,,
9001,8:38:00,8:38:00,26,12,Davidson County Transportation Center,,,
9001,8:45:00,8:45:00,300,13,Davidson County Community College,,,
9002,16:15:00,16:15:00,300,0,Davidson Community College,,,
9002,16:20:00,16:20:00,26,1,Davidson County Administration Building,,,
9002,16:31:00,16:31:00,299,2,Thomasville Park & Ride Lot,,,
9002,16:40:00,16:40:00,93,3,GTCC High Point,,,
9002,16:51:00,16:51:00,297,4,High Point Regional Medical Center,,,
9002,16:57:00,16:57:00,49,5,HiTran Terminal,,,
9002,16:58:00,17:01:00,43,6,GTCC High Point,,,
9002,17:03:00,17:03:00,298,7,Thomasville Park & Ride Lot,,,
9002,17:18:00,17:18:00,93,8,Davidson County Administration Building,,,
9002,17:26:00,17:26:00,299,9,Davidson County Community College,,,
9002,17:38:00,17:38:00,26,10,Davidson County Transportation Center,,,
9002,17:45:00,17:45:00,300,11,Uptown Lexington,,,
9002,17:50:00,17:50:00,302,12,South Lexington Park & Ride,,,
9002,18:00:00,18:00:00,87,13,,,,
9845,8:45:00,8:45:00,300,0,Davidson Community College,,,
9845,8:50:00,8:50:00,26,1,Davidson County Administration Building,,,
9845,9:01:00,9:01:00,299,2,Thomasville Park & Ride Lot,,,
9845,9:10:00,9:10:00,93,3,GTCC High Point,,,
9845,9:21:00,9:21:00,297,4,High Point Regional Medical Center,,,
9845,9:27:00,9:27:00,49,5,HiTran Terminal,,,
9845,9:27:00,9:31:00,43,6,GTCC High Point,,,
9845,9:33:00,9:33:00,298,7,Thomasville Park & Ride Lot,,,
9845,9:48:00,9:48:00,93,8,Davidson County Administration Building,,,
9845,9:56:00,9:56:00,299,9,Davidson County Community College,,,
9845,10:08:00,10:08:00,26,10,Davidson County Transportation Center,,,
9845,10:15:00,10:15:00,300,11,Davidson County Community College,,,
9012,12:00:00,12:00:00,300,0,Davidson Community College,,,
9012,12:05:00,12:05:00,26,1,Davidson County Administration Building,,,
9012,12:16:00,12:16:00,299,2,Thomasville Park & Ride Lot,,,
9012,12:25:00,12:25:00,93,3,GTCC High Point,,,
9012,12:36:00,12:36:00,297,4,High Point Regional Medical Center,,,
9012,12:42:00,12:42:00,49,5,HiTran Terminal,,,
9012,12:42:00,12:46:00,43,6,GTCC High Point,,,
9012,12:48:00,12:48:00,298,7,Thomasville Park & Ride Lot,,,
9012,13:03:00,13:03:00,93,8,Davidson County Administration Building,,,
9012,13:11:00,13:11:00,299,9,Davidson County Community College,,,
9012,13:23:00,13:23:00,26,10,Davidson County Transportation Center,,,
9012,13:30:00,13:30:00,300,11,Davidson County Community College,,,
9245,14:45:00,14:45:00,300,0,Davidson Community College,,,
9245,14:50:00,14:50:00,26,1,Davidson County Administration Building,,,
9245,15:01:00,15:01:00,299,2,Thomasville Park & Ride Lot,,,
9245,15:10:00,15:10:00,93,3,GTCC High Point,,,
9245,15:21:00,15:21:00,297,4,High Point Regional Medical Center,,,
9245,15:27:00,15:27:00,49,5,HiTran Terminal,,,
9245,15:27:00,15:31:00,43,6,GTCC High Point,,,
9245,15:33:00,15:33:00,298,7,Thomasville Park & Ride Lot,,,
9245,15:48:00,15:48:00,93,8,Davidson County Administration Building,,,
9245,15:56:00,15:56:00,299,9,Davidson County Community College,,,
9245,16:08:00,16:08:00,26,10,Davidson County Transportation Center,,,
9245,16:15:00,16:15:00,300,11,Davidson County Community College,,,
